#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
TISSUES	BTO:0000042	Animal	74	15148	0.09	0.23	0.0311	9606.ENSP00000217109,9606.ENSP00000220751,9606.ENSP00000220809,9606.ENSP00000227880,9606.ENSP00000228928,9606.ENSP00000245185,9606.ENSP00000247003,9606.ENSP00000252593,9606.ENSP00000254878,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000259727,9606.ENSP00000259951,9606.ENSP00000263549,9606.ENSP00000264346,9606.ENSP00000265605,9606.ENSP00000296161,9606.ENSP00000296181,9606.ENSP00000296754,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000308236,9606.ENSP00000312250,9606.ENSP00000320236,9606.ENSP00000333266,9606.ENSP00000333657,9606.ENSP00000333813,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000353720,9606.ENSP00000354553,9606.ENSP00000354762,9606.ENSP00000355206,9606.ENSP00000356436,9606.ENSP00000357704,9606.ENSP00000359504,9606.ENSP00000359783,9606.ENSP00000359787,9606.ENSP00000360247,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000362942,9606.ENSP00000366098,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000369373,9606.ENSP00000377036,9606.ENSP00000378856,9606.ENSP00000379038,9606.ENSP00000381101,9606.ENSP00000381601,9606.ENSP00000384638,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000416002,9606.ENSP00000417401,9606.ENSP00000418194,9606.ENSP00000420127,9606.ENSP00000427975,9606.ENSP00000428223,9606.ENSP00000428619,9606.ENSP00000434024,9606.ENSP00000461930,9606.ENSP00000463978,9606.ENSP00000464087,9606.ENSP00000465734,9606.ENSP00000478874,9606.ENSP00000479130,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	CSTF1,RIPK2,PLAT,SLC15A3,OAS3,MT2A,DDX49,BST2,RIDA,CMPK2,OASL,GMPR,HLA-F,PARP12,HERC6,ALDH8A1,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,ADPGK,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,PLA2G4A,S100A4,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,PHACTR4,YIF1A,DDX58,SAMD9,TRIM5,PTPA,LGALS9,TYMP,SERPINB7,MX1,CTNNA2,OAS1,PNPT1,SLC35A2,HELZ2,PARP14,RAB9A,RANBP17,RPL26L1,UTP14C,H2AX,MRPS21,SLC16A3,RNF213,SLC16A2,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1
TISSUES	BTO:0000570	Hematopoietic system	26	2755	0.38	0.31	0.0311	9606.ENSP00000227880,9606.ENSP00000228928,9606.ENSP00000252593,9606.ENSP00000257570,9606.ENSP00000259951,9606.ENSP00000264346,9606.ENSP00000296181,9606.ENSP00000296754,9606.ENSP00000305161,9606.ENSP00000312250,9606.ENSP00000333266,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000353720,9606.ENSP00000356436,9606.ENSP00000357704,9606.ENSP00000378856,9606.ENSP00000388001,9606.ENSP00000416002,9606.ENSP00000417401,9606.ENSP00000463978,9606.ENSP00000464087,9606.ENSP00000497271	SLC15A3,OAS3,BST2,OASL,HLA-F,HERC6,ITGB5,ERAP1,TRIM56,ADPGK,UBA7,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,PLA2G4A,S100A4,LGALS9,OAS1,SLC35A2,HELZ2,SLC16A3,RNF213,IFIH1
TISSUES	BTO:0003091	Urogenital system	46	7090	0.21	0.26	0.0311	9606.ENSP00000217109,9606.ENSP00000220809,9606.ENSP00000245185,9606.ENSP00000247003,9606.ENSP00000254878,9606.ENSP00000257570,9606.ENSP00000263549,9606.ENSP00000264346,9606.ENSP00000265605,9606.ENSP00000296181,9606.ENSP00000296754,9606.ENSP00000308236,9606.ENSP00000312250,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000354553,9606.ENSP00000354762,9606.ENSP00000357704,9606.ENSP00000359504,9606.ENSP00000359787,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000362942,9606.ENSP00000366098,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000377036,9606.ENSP00000378856,9606.ENSP00000379038,9606.ENSP00000381101,9606.ENSP00000381601,9606.ENSP00000384638,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000416002,9606.ENSP00000418194,9606.ENSP00000427975,9606.ENSP00000434024,9606.ENSP00000461930,9606.ENSP00000463978,9606.ENSP00000464087,9606.ENSP00000496832,9606.ENSP00000497271	CSTF1,PLAT,MT2A,DDX49,RIDA,OASL,PARP12,HERC6,ALDH8A1,ITGB5,ERAP1,COMMD1,ADPGK,LIPA,PLAUR,OAS2,PLSCR1,PARP9,GLMP,COA3,S100A4,GBP1,IFI44L,IFIT1,IFIT3,PHACTR4,YIF1A,DDX58,SAMD9,PTPA,LGALS9,TYMP,SERPINB7,MX1,CTNNA2,OAS1,PNPT1,SLC35A2,PARP14,RANBP17,H2AX,MRPS21,SLC16A3,RNF213,ISG15,IFIH1
TISSUES	BTO:0000081	Reproductive system	42	6444	0.22	0.25	0.0448	9606.ENSP00000217109,9606.ENSP00000220809,9606.ENSP00000247003,9606.ENSP00000254878,9606.ENSP00000257570,9606.ENSP00000263549,9606.ENSP00000264346,9606.ENSP00000296181,9606.ENSP00000296754,9606.ENSP00000308236,9606.ENSP00000312250,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000354553,9606.ENSP00000354762,9606.ENSP00000357704,9606.ENSP00000359504,9606.ENSP00000359787,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000362942,9606.ENSP00000366098,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000377036,9606.ENSP00000379038,9606.ENSP00000381601,9606.ENSP00000384638,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000416002,9606.ENSP00000418194,9606.ENSP00000427975,9606.ENSP00000434024,9606.ENSP00000461930,9606.ENSP00000463978,9606.ENSP00000464087,9606.ENSP00000496832,9606.ENSP00000497271	CSTF1,PLAT,DDX49,RIDA,OASL,PARP12,HERC6,ITGB5,ERAP1,COMMD1,ADPGK,LIPA,PLAUR,OAS2,PLSCR1,PARP9,GLMP,COA3,S100A4,GBP1,IFI44L,IFIT1,IFIT3,PHACTR4,YIF1A,DDX58,SAMD9,PTPA,TYMP,MX1,CTNNA2,OAS1,PNPT1,SLC35A2,PARP14,RANBP17,H2AX,MRPS21,SLC16A3,RNF213,ISG15,IFIH1
TISSUES	BTO:0001489	Whole body	67	13099	0.11	0.22	0.0448	9606.ENSP00000217109,9606.ENSP00000220751,9606.ENSP00000220809,9606.ENSP00000227880,9606.ENSP00000228928,9606.ENSP00000245185,9606.ENSP00000247003,9606.ENSP00000252593,9606.ENSP00000254878,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000259727,9606.ENSP00000259951,9606.ENSP00000263549,9606.ENSP00000264346,9606.ENSP00000265605,9606.ENSP00000296161,9606.ENSP00000296181,9606.ENSP00000296754,9606.ENSP00000305161,9606.ENSP00000308236,9606.ENSP00000312250,9606.ENSP00000320236,9606.ENSP00000333266,9606.ENSP00000333657,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000353720,9606.ENSP00000354553,9606.ENSP00000354762,9606.ENSP00000355206,9606.ENSP00000356436,9606.ENSP00000357704,9606.ENSP00000359504,9606.ENSP00000359783,9606.ENSP00000359787,9606.ENSP00000360247,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000362942,9606.ENSP00000366098,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000377036,9606.ENSP00000378856,9606.ENSP00000379038,9606.ENSP00000381101,9606.ENSP00000381601,9606.ENSP00000384638,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000416002,9606.ENSP00000417401,9606.ENSP00000418194,9606.ENSP00000420127,9606.ENSP00000427975,9606.ENSP00000434024,9606.ENSP00000461930,9606.ENSP00000463978,9606.ENSP00000464087,9606.ENSP00000465734,9606.ENSP00000478874,9606.ENSP00000496832,9606.ENSP00000497271	CSTF1,RIPK2,PLAT,SLC15A3,OAS3,MT2A,DDX49,BST2,RIDA,CMPK2,OASL,GMPR,HLA-F,PARP12,HERC6,ALDH8A1,DTX3L,ITGB5,ERAP1,TRIM56,COMMD1,ADPGK,TIMM22,UBA7,MX2,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,PLA2G4A,S100A4,GBP1,IFI44,IFI44L,CYP2J2,IFIT1,IFIT3,PHACTR4,YIF1A,DDX58,SAMD9,PTPA,LGALS9,TYMP,SERPINB7,MX1,CTNNA2,OAS1,PNPT1,SLC35A2,HELZ2,PARP14,RAB9A,RANBP17,H2AX,MRPS21,SLC16A3,RNF213,SLC16A2,CAMK1D,ISG15,IFIH1
COMPARTMENTS	GOCC:0005737	Cytoplasm	55	8195	0.23	0.38	0.00056	9606.ENSP00000220751,9606.ENSP00000227880,9606.ENSP00000228928,9606.ENSP00000252593,9606.ENSP00000254878,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000259951,9606.ENSP00000264346,9606.ENSP00000265605,9606.ENSP00000296161,9606.ENSP00000296181,9606.ENSP00000296754,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000308236,9606.ENSP00000320236,9606.ENSP00000333657,9606.ENSP00000333813,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000353720,9606.ENSP00000354553,9606.ENSP00000354762,9606.ENSP00000355206,9606.ENSP00000355574,9606.ENSP00000356436,9606.ENSP00000357704,9606.ENSP00000359504,9606.ENSP00000360247,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000366098,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000369373,9606.ENSP00000377036,9606.ENSP00000378856,9606.ENSP00000381601,9606.ENSP00000384638,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000416002,9606.ENSP00000418194,9606.ENSP00000420127,9606.ENSP00000461930,9606.ENSP00000464087,9606.ENSP00000478874,9606.ENSP00000479130,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	RIPK2,SLC15A3,OAS3,BST2,RIDA,CMPK2,OASL,HLA-F,HERC6,ALDH8A1,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,TIMM22,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,CYP2J2,IFIT1,IFIT3,YIF1A,DDX58,SAMD9,TRIM5,PTPA,LGALS9,MX1,CTNNA2,OAS1,PNPT1,SLC35A2,PARP14,RAB9A,MRPS21,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1
COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle	56	9083	0.19	0.32	0.0046	9606.ENSP00000217109,9606.ENSP00000220751,9606.ENSP00000220809,9606.ENSP00000227880,9606.ENSP00000228928,9606.ENSP00000247003,9606.ENSP00000252593,9606.ENSP00000254878,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000259951,9606.ENSP00000264346,9606.ENSP00000296161,9606.ENSP00000296181,9606.ENSP00000296754,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000308236,9606.ENSP00000320236,9606.ENSP00000333266,9606.ENSP00000333657,9606.ENSP00000333813,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000353720,9606.ENSP00000354553,9606.ENSP00000354762,9606.ENSP00000355206,9606.ENSP00000355574,9606.ENSP00000356436,9606.ENSP00000357704,9606.ENSP00000359504,9606.ENSP00000360247,9606.ENSP00000360876,9606.ENSP00000366098,9606.ENSP00000369213,9606.ENSP00000377036,9606.ENSP00000378856,9606.ENSP00000381601,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000416002,9606.ENSP00000417401,9606.ENSP00000420127,9606.ENSP00000434024,9606.ENSP00000461930,9606.ENSP00000463978,9606.ENSP00000464087,9606.ENSP00000478874,9606.ENSP00000479130,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	CSTF1,RIPK2,PLAT,SLC15A3,OAS3,DDX49,BST2,RIDA,CMPK2,OASL,HLA-F,HERC6,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,CYP2J2,IFIT3,YIF1A,DDX58,PTPA,LGALS9,MX1,OAS1,PNPT1,SLC35A2,HELZ2,RAB9A,H2AX,MRPS21,SLC16A3,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1
COMPARTMENTS	GOCC:0005622	Intracellular	64	11512	0.15	0.3	0.0048	9606.ENSP00000217109,9606.ENSP00000220751,9606.ENSP00000220809,9606.ENSP00000227880,9606.ENSP00000228928,9606.ENSP00000247003,9606.ENSP00000252593,9606.ENSP00000254878,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000259727,9606.ENSP00000259951,9606.ENSP00000264346,9606.ENSP00000265605,9606.ENSP00000296161,9606.ENSP00000296181,9606.ENSP00000296754,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000308236,9606.ENSP00000320236,9606.ENSP00000333266,9606.ENSP00000333657,9606.ENSP00000333813,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000353720,9606.ENSP00000354553,9606.ENSP00000354762,9606.ENSP00000355206,9606.ENSP00000355574,9606.ENSP00000356436,9606.ENSP00000357704,9606.ENSP00000359504,9606.ENSP00000360247,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000366098,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000369373,9606.ENSP00000377036,9606.ENSP00000378856,9606.ENSP00000379038,9606.ENSP00000381601,9606.ENSP00000384638,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000416002,9606.ENSP00000417401,9606.ENSP00000418194,9606.ENSP00000420127,9606.ENSP00000434024,9606.ENSP00000461930,9606.ENSP00000463978,9606.ENSP00000464087,9606.ENSP00000478874,9606.ENSP00000479130,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	CSTF1,RIPK2,PLAT,SLC15A3,OAS3,DDX49,BST2,RIDA,CMPK2,OASL,GMPR,HLA-F,HERC6,ALDH8A1,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,CYP2J2,IFIT1,IFIT3,YIF1A,DDX58,SAMD9,TRIM5,PTPA,LGALS9,TYMP,MX1,CTNNA2,OAS1,PNPT1,SLC35A2,HELZ2,PARP14,RAB9A,H2AX,MRPS21,SLC16A3,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1
COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle	52	8162	0.21	0.32	0.0048	9606.ENSP00000217109,9606.ENSP00000227880,9606.ENSP00000228928,9606.ENSP00000247003,9606.ENSP00000252593,9606.ENSP00000254878,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000259951,9606.ENSP00000264346,9606.ENSP00000296161,9606.ENSP00000296754,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000308236,9606.ENSP00000320236,9606.ENSP00000333266,9606.ENSP00000333657,9606.ENSP00000333813,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000353720,9606.ENSP00000354553,9606.ENSP00000354762,9606.ENSP00000355206,9606.ENSP00000355574,9606.ENSP00000356436,9606.ENSP00000357704,9606.ENSP00000359504,9606.ENSP00000360247,9606.ENSP00000360876,9606.ENSP00000366098,9606.ENSP00000377036,9606.ENSP00000378856,9606.ENSP00000381601,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000416002,9606.ENSP00000417401,9606.ENSP00000420127,9606.ENSP00000434024,9606.ENSP00000461930,9606.ENSP00000463978,9606.ENSP00000464087,9606.ENSP00000478874,9606.ENSP00000479130,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	CSTF1,SLC15A3,OAS3,DDX49,BST2,RIDA,CMPK2,OASL,HLA-F,HERC6,DTX3L,ERAP1,TRIM56,ISG20,COMMD1,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,CYP2J2,IFIT3,YIF1A,PTPA,LGALS9,MX1,OAS1,PNPT1,SLC35A2,HELZ2,RAB9A,H2AX,MRPS21,SLC16A3,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1
COMPARTMENTS	GOCC:0043226	Organelle	58	10113	0.16	0.28	0.0128	9606.ENSP00000217109,9606.ENSP00000220751,9606.ENSP00000220809,9606.ENSP00000227880,9606.ENSP00000228928,9606.ENSP00000247003,9606.ENSP00000252593,9606.ENSP00000254878,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000259951,9606.ENSP00000264346,9606.ENSP00000296161,9606.ENSP00000296181,9606.ENSP00000296754,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000308236,9606.ENSP00000320236,9606.ENSP00000333266,9606.ENSP00000333657,9606.ENSP00000333813,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000353720,9606.ENSP00000354553,9606.ENSP00000354762,9606.ENSP00000355206,9606.ENSP00000355574,9606.ENSP00000356436,9606.ENSP00000357704,9606.ENSP00000359504,9606.ENSP00000360247,9606.ENSP00000360876,9606.ENSP00000366098,9606.ENSP00000369213,9606.ENSP00000369373,9606.ENSP00000377036,9606.ENSP00000378856,9606.ENSP00000381601,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000416002,9606.ENSP00000417401,9606.ENSP00000420127,9606.ENSP00000428223,9606.ENSP00000434024,9606.ENSP00000461930,9606.ENSP00000463978,9606.ENSP00000464087,9606.ENSP00000478874,9606.ENSP00000479130,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	CSTF1,RIPK2,PLAT,SLC15A3,OAS3,DDX49,BST2,RIDA,CMPK2,OASL,HLA-F,HERC6,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,CYP2J2,IFIT3,YIF1A,DDX58,TRIM5,PTPA,LGALS9,MX1,OAS1,PNPT1,SLC35A2,HELZ2,RAB9A,RPL26L1,H2AX,MRPS21,SLC16A3,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1
COMPARTMENTS	GOCC:0043229	Intracellular organelle	56	9609	0.17	0.28	0.0128	9606.ENSP00000217109,9606.ENSP00000220751,9606.ENSP00000227880,9606.ENSP00000228928,9606.ENSP00000247003,9606.ENSP00000252593,9606.ENSP00000254878,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000259951,9606.ENSP00000264346,9606.ENSP00000296161,9606.ENSP00000296181,9606.ENSP00000296754,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000308236,9606.ENSP00000320236,9606.ENSP00000333266,9606.ENSP00000333657,9606.ENSP00000333813,9606.ENSP00000337354,9606.ENSP00000339328,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000353720,9606.ENSP00000354553,9606.ENSP00000354762,9606.ENSP00000355206,9606.ENSP00000355574,9606.ENSP00000356436,9606.ENSP00000357704,9606.ENSP00000359504,9606.ENSP00000360247,9606.ENSP00000360876,9606.ENSP00000366098,9606.ENSP00000369213,9606.ENSP00000369373,9606.ENSP00000377036,9606.ENSP00000378856,9606.ENSP00000381601,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000416002,9606.ENSP00000417401,9606.ENSP00000420127,9606.ENSP00000434024,9606.ENSP00000461930,9606.ENSP00000463978,9606.ENSP00000464087,9606.ENSP00000478874,9606.ENSP00000479130,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	CSTF1,RIPK2,SLC15A3,OAS3,DDX49,BST2,RIDA,CMPK2,OASL,HLA-F,HERC6,DTX3L,ITGB5,ERAP1,TRIM56,ISG20,COMMD1,TIMM22,UBA7,MX2,ALG12,LIPA,PLAUR,OAS2,PLSCR1,PARP9,CES1,GLMP,COA3,MT-ND3,COA6,PLA2G4A,S100A4,GBP1,CYP2J2,IFIT3,YIF1A,DDX58,TRIM5,PTPA,LGALS9,MX1,OAS1,PNPT1,SLC35A2,HELZ2,RAB9A,H2AX,MRPS21,SLC16A3,RNF213,CAMK1D,ACSF3,IFIT2,ISG15,IFIH1
UniProt Keywords	KW-0051	Antiviral defense	21	127	1.62	5.05	1.34e-24	9606.ENSP00000228928,9606.ENSP00000252593,9606.ENSP00000257570,9606.ENSP00000296161,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000333657,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000359504,9606.ENSP00000359787,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000369213,9606.ENSP00000369373,9606.ENSP00000381601,9606.ENSP00000388001,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	OAS3,BST2,OASL,DTX3L,TRIM56,ISG20,MX2,OAS2,PLSCR1,PARP9,GBP1,IFI44L,IFIT1,IFIT3,DDX58,TRIM5,MX1,OAS1,IFIT2,ISG15,IFIH1
UniProt Keywords	KW-0391	Immunity	24	537	1.05	2.23	2.89e-16	9606.ENSP00000220751,9606.ENSP00000228928,9606.ENSP00000252593,9606.ENSP00000257570,9606.ENSP00000259951,9606.ENSP00000296161,9606.ENSP00000296754,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000333657,9606.ENSP00000342278,9606.ENSP00000353512,9606.ENSP00000359504,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000369213,9606.ENSP00000369373,9606.ENSP00000378856,9606.ENSP00000381601,9606.ENSP00000388001,9606.ENSP00000418194,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	RIPK2,OAS3,BST2,OASL,HLA-F,DTX3L,ERAP1,TRIM56,ISG20,MX2,OAS2,PARP9,GBP1,IFIT1,IFIT3,DDX58,TRIM5,LGALS9,MX1,OAS1,PARP14,IFIT2,ISG15,IFIH1
UniProt Keywords	KW-0399	Innate immunity	20	329	1.19	2.57	8.72e-16	9606.ENSP00000220751,9606.ENSP00000228928,9606.ENSP00000252593,9606.ENSP00000257570,9606.ENSP00000296161,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000333657,9606.ENSP00000342278,9606.ENSP00000353512,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000369213,9606.ENSP00000369373,9606.ENSP00000381601,9606.ENSP00000388001,9606.ENSP00000418194,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	RIPK2,OAS3,BST2,OASL,DTX3L,TRIM56,ISG20,MX2,OAS2,PARP9,IFIT1,IFIT3,DDX58,TRIM5,MX1,OAS1,PARP14,IFIT2,ISG15,IFIH1
UniProt Keywords	KW-0963	Cytoplasm	39	5095	0.29	0.41	0.00076	9606.ENSP00000220751,9606.ENSP00000228928,9606.ENSP00000252593,9606.ENSP00000254878,9606.ENSP00000257570,9606.ENSP00000264346,9606.ENSP00000265605,9606.ENSP00000296161,9606.ENSP00000305161,9606.ENSP00000306565,9606.ENSP00000308236,9606.ENSP00000333657,9606.ENSP00000342278,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000356436,9606.ENSP00000359504,9606.ENSP00000359783,9606.ENSP00000359787,9606.ENSP00000360869,9606.ENSP00000360876,9606.ENSP00000362942,9606.ENSP00000369213,9606.ENSP00000369292,9606.ENSP00000369373,9606.ENSP00000377036,9606.ENSP00000378856,9606.ENSP00000381101,9606.ENSP00000381601,9606.ENSP00000384638,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000418194,9606.ENSP00000427975,9606.ENSP00000464087,9606.ENSP00000478874,9606.ENSP00000490935,9606.ENSP00000496832,9606.ENSP00000497271	RIPK2,OAS3,BST2,RIDA,OASL,HERC6,ALDH8A1,DTX3L,TRIM56,ISG20,COMMD1,MX2,OAS2,PLSCR1,PARP9,PLA2G4A,GBP1,IFI44,IFI44L,IFIT1,IFIT3,PHACTR4,DDX58,SAMD9,TRIM5,PTPA,LGALS9,SERPINB7,MX1,CTNNA2,OAS1,PNPT1,PARP14,RANBP17,RNF213,CAMK1D,IFIT2,ISG15,IFIH1
UniProt Keywords	KW-0694	RNA-binding	12	686	0.65	0.55	0.0023	9606.ENSP00000228928,9606.ENSP00000247003,9606.ENSP00000254878,9606.ENSP00000257570,9606.ENSP00000306565,9606.ENSP00000342278,9606.ENSP00000360869,9606.ENSP00000369213,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000490935,9606.ENSP00000497271	OAS3,DDX49,RIDA,OASL,ISG20,OAS2,IFIT1,DDX58,OAS1,PNPT1,IFIT2,IFIH1
UniProt Keywords	KW-0548	Nucleotidyltransferase	4	70	1.16	0.47	0.0234	9606.ENSP00000228928,9606.ENSP00000342278,9606.ENSP00000388001,9606.ENSP00000400646	OAS3,OAS2,OAS1,PNPT1
UniProt Keywords	KW-0808	Transferase	18	1820	0.4	0.33	0.0234	9606.ENSP00000220751,9606.ENSP00000228928,9606.ENSP00000256722,9606.ENSP00000263549,9606.ENSP00000264346,9606.ENSP00000296161,9606.ENSP00000305161,9606.ENSP00000312250,9606.ENSP00000333813,9606.ENSP00000342278,9606.ENSP00000353512,9606.ENSP00000369373,9606.ENSP00000379038,9606.ENSP00000388001,9606.ENSP00000400646,9606.ENSP00000418194,9606.ENSP00000464087,9606.ENSP00000478874	RIPK2,OAS3,CMPK2,PARP12,HERC6,DTX3L,TRIM56,ADPGK,ALG12,OAS2,PARP9,TRIM5,TYMP,OAS1,PNPT1,PARP14,RNF213,CAMK1D
